id,name,website,normalized_domain,industry,location,size_category,source_list,method,fallback_used,first_seen,last_seen
54,Carlos Lobo Brazilian Salon,https://lobo.salon/,lobo.salon,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.434Z,2025-10-07T05:37:55.561Z
55,Catalia Beauty & Wellness,https://catalianyc.com/,catalianyc.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.434Z,2025-10-07T04:59:22.746Z
56,maniorpedi.com,https://www.maniorpedi.com/,maniorpedi.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.434Z,2025-10-07T04:59:22.746Z
57,Clover Nail,https://www.clovernailnyc.com/,clovernailnyc.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:55:59.434Z,2025-10-07T05:39:53.922Z
58,"900+ Best NAILS ideas in 2025 | nails, nail designs, nail art",https://www.pinterest.com/shamette/nails/,pinterest.com,nail salons,New York,,"[""bing-serp""]",,,2025-10-07T04:56:04.112Z,2025-10-07T05:15:13.163Z
59,"City Nails - Elgin, IL 60120 - Services and Reviews - SalonDiscover",https://salondiscover.com/city-nails-60120/,salondiscover.com,nail salons,New York,,"[""bing-serp""]",,,2025-10-07T04:56:04.113Z,2025-10-07T05:15:13.163Z
60,7 fingernail problems not to ignore - Mayo Clinic,https://www.mayoclinic.org/healthy-lifestyle/adult-health/in-depth/7-fingernail-problems-not-to-ignore/art-20546860,mayoclinic.org,nail salons,New York,,"[""bing-serp""]",,,2025-10-07T04:56:04.113Z,2025-10-07T05:15:13.163Z
61,"InfinityStyles - Nail Service Specialist at 7432 W Archer Ave, Summit …",https://bestmanicureloc.com/branch/infinitystyles-summit-7432-w-archer-ave-summit-il-60501,bestmanicureloc.com,nail salons,New York,,"[""bing-serp""]",,,2025-10-07T04:56:04.113Z,2025-10-07T05:15:13.163Z
62,NAIL Definition & Meaning - Merriam-Webster,https://www.merriam-webster.com/dictionary/nail,merriam-webster.com,nail salons,New York,,"[""bing-serp""]",,,2025-10-07T04:56:04.113Z,2025-10-07T05:15:13.164Z
63,Nail care basics - American Academy of Dermatology,https://www.aad.org/public/everyday-care/nail-care-secrets/basics,aad.org,nail salons,New York,,"[""bing-serp""]",,,2025-10-07T04:56:04.113Z,2025-10-07T05:12:38.294Z
64,Nail Health Chart: Common Problems and Treatment,https://www.healthline.com/health/beauty-skin-care/healthy-nails,healthline.com,nail salons,New York,,"[""bing-serp""]",,,2025-10-07T04:56:04.113Z,2025-10-07T05:15:13.164Z
65,Iris Nail,http://www.irisnail.com/,irisnail.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:56:10.615Z,2025-10-07T05:39:53.939Z
66,Bloomie Nails,http://bloomienails55.com/index.html,bloomienails55.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:56:10.617Z,2025-10-07T05:39:53.940Z
67,Valley,http://www.valleynyc.com/,valleynyc.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:56:10.617Z,2025-10-07T04:59:22.745Z
68,Pinky's Salon,http://pinkysthisandthat.weebly.com/,pinkysthisandthat.weebly.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:56:10.618Z,2025-10-07T05:39:53.941Z
69,Tip to Toe Nail Salon,http://groupon.com/biz/new-york-city/tip-to-toe-nail-salon,groupon.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:56:10.618Z,2025-10-07T05:39:53.942Z
70,Ten Over Ten,http://www.tenoverten.com/,tenoverten.com,nail salons,New York,,"[""yellowpages""]",,,2025-10-07T04:56:10.618Z,2025-10-07T04:59:22.746Z
