Name,Website,Phone,Address,City,State,PostalCode,Rating,Reviews,Categories,Email,Source,Query,Apollo,Revenue,Employees,Keywords,LinkedIn,Facebook,Twitter,Hours,Description,SocialProfiles
Mike's Quality Painting,http://www.mikesqualitypainting.com,,,Albuquerque,New Mexico,,,,,,apollo,"painting company, painting service - New Mexico",https://app.apollo.io/#/organizations/5500afb27369642da1440600?overrideScoreId=score,3.2M,,interior painting+51,http://www.linkedin.com/company/mike's-quality-painting,https://www.facebook.com/MikesQualityPainting/,https://twitter.com/MQPABQ,,,
SMS Painting,http://www.smspaintingllc.com,,,Bridgeport,Connecticut,,,,,,apollo,"painting company, painting service - Connecticut",https://app.apollo.io/#/organizations/559222cb7369641908728b00?overrideScoreId=score,,,,http://www.linkedin.com/company/sms-painting,,,,,
Superior Painting Company,http://www.superiorpainters.com,,,Red Oak,Texas,,,,,,apollo,"painting company, painting service - Texas",https://app.apollo.io/#/organizations/55f9384ff3e5bb22820024bb?overrideScoreId=score,,,residential painters+52,http://www.linkedin.com/company/superior-painting-company,https://www.facebook.com/superiorpaintingcompany,https://twitter.com/gregpelt,,,
Flora Brothers Painting,http://www.florabrotherspainting.com,,,Indianapolis,Indiana,,,,,,apollo,"painting company, painting service - Indiana",https://app.apollo.io/#/organizations/5ed4e336b6725f00019afe7f?overrideScoreId=score,21.3M,,custom home painting+52,http://www.linkedin.com/company/flora-brothers-painting,https://facebook.com/pages/Flora-Brothers-Painting/207886422568444,,,,
Heiler Painting,http://www.heilerpainting.com,,,Media,Pennsylvania,,,,,,apollo,"painting company, painting service - Pennsylvania",https://app.apollo.io/#/organizations/5ef45bdd33527e0184a69242?overrideScoreId=score,,,,http://www.linkedin.com/company/heiler-painting,,,,,
"Matthews'​ Painting Company, LLC",http://www.matthewspainting.com,,,Leesburg,Indiana,,,,,,apollo,"painting company, painting service - Indiana",https://app.apollo.io/#/organizations/54a1279069702d979cf79000?overrideScoreId=score,48.2M,,deck staining+49,http://www.linkedin.com/company/matthews'-painting-company-llc,https://www.facebook.com/matthewspaintingcompany,https://twitter.com/Mathewspainting,,,
"Paintegrity, LLC",http://www.paintegrityllc.com,,,Pflugerville,Texas,,,,,,apollo,"painting company, painting service - Texas",https://app.apollo.io/#/organizations/5b1339f0a6da98dcf025de90?overrideScoreId=score,,,interior painting+45,http://www.linkedin.com/company/paintegrity-llc,,,,,
Phoenix Painting Company,http://www.phoenixpaintingco.com,,,Fort Lauderdale,Florida,,,,,,apollo,"painting company, painting service - Florida",https://app.apollo.io/#/organizations/55920bd1736964185f563800?overrideScoreId=score,31.7M,,wallcovering+5,http://www.linkedin.com/company/phoenix-painting-company,,,,,
Kennedy Painting LLC,http://www.stlouishousepainting.com,,,St. Louis,Missouri,,,,,,apollo,"painting company, painting service - Missouri",https://app.apollo.io/#/organizations/54a1b4e474686954757caf09?overrideScoreId=score,15.2M,,,http://www.linkedin.com/company/kennedy-painting-llc,https://www.facebook.com/KennedyPaintingLLC,https://twitter.com/kennedypaintstl,,,
Northwest Residential & Commercial Painting Company,http://www.nwpaintingcompany.com,,,Seattle,Washington,,,,,,apollo,"painting company, painting service - Washington",https://app.apollo.io/#/organizations/54a1b6ef7468695c827f2b0a?overrideScoreId=score,,,,http://www.linkedin.com/company/northwest-residential-&-commercial-painting-company,https://www.facebook.com/nwrcpllc/,https://twitter.com/nwrcpllc,,,
painting contractor,http://www.wellspaintservice.com,,,Kiowa,Kansas,,,,,,apollo,"painting company, painting service - Kansas",https://app.apollo.io/#/organizations/56d978fff3e5bb731d002ade?overrideScoreId=score,,,painting contractor,http://www.linkedin.com/company/painting-contractor,,,,,
Textbook Painting,http://www.textbookpainting.com,,,Lakewood,Ohio,,,,,,apollo,"painting company, painting service - Ohio",https://app.apollo.io/#/organizations/54a12b1c69702dcef9dd7702?overrideScoreId=score,,,exterior painting+59,http://www.linkedin.com/company/textbook-painting,https://facebook.com/TextbookPainting,https://twitter.com/TextbookPaint,,,
MPG Painting,http://www.mpgpainting.net,,,Sacramento,California,,,,,,apollo,"painting company, painting service - California",https://app.apollo.io/#/organizations/60b1e99bd26791000182aa36?overrideScoreId=score,,,,http://www.linkedin.com/company/mpg-painting,,,,,
The Dependable Painting Company,http://www.dependableptg.com,,,Cleveland,Ohio,,,,,,apollo,"painting company, painting service - Ohio",https://app.apollo.io/#/organizations/54a1353f69702d333d15b900?overrideScoreId=score,23.1M,,restoration services+47,http://www.linkedin.com/company/the-dependable-painting-co.,http://www.facebook.com/envato,http://twitter.com/envato,,,
Five Seasons Painting Company,http://www.whiskeycreekfamilyrvpark.com,,,Elroy,Wisconsin,,,,,,apollo,"painting company, painting service - Wisconsin",https://app.apollo.io/#/organizations/6048b05035eb5b0001db120a?overrideScoreId=score,,,outdoor recreation+28,http://www.linkedin.com/company/five-seasons-painting-company,https://www.facebook.com/whiskeycreekfamilyrvpark,,,,
Bates Painting Company,http://www.batespainting.com,,,Kansas City,Missouri,,,,,,apollo,"painting company, painting service - Missouri",https://app.apollo.io/#/organizations/64ab15e5b961d30001b37c26?overrideScoreId=score,,,commercial painting+34,http://www.linkedin.com/company/bates-painting-company,https://www.facebook.com/batespaintingcompany/,,,,
Pritts Painting Company,http://www.prittspainting.com,,,Westerville,Ohio,,,,,,apollo,"painting company, painting service - Ohio",https://app.apollo.io/#/organizations/6654748d98df0301eb3ab68d?overrideScoreId=score,,,industrial painting+8,http://www.linkedin.com/company/pritts-painting-company,,,,,
