id,name,website,normalized_domain,industry,location,size_category,source_list,method,fallback_used,first_seen,last_seen
2823,Z Furniture Center,https://phillyfurniturestore.com,phillyfurniturestore.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.943Z,2025-10-08T05:36:32.943Z
2824,Y B Furniture Inc,https://homefurnitureandbedding.com/pages/contact-us,homefurnitureandbedding.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.943Z,2025-10-08T05:36:32.943Z
2825,Zoras Closet,https://www.philadelphiahomefurniture.com,philadelphiahomefurniture.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.944Z,2025-10-08T05:36:32.944Z
2826,Express Furniture,http://www.expressfurniture.net,expressfurniture.net,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.944Z,2025-10-08T05:36:32.944Z
2827,Z Furniture Designs,https://www.dealsandmorefurniture.com,dealsandmorefurniture.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.944Z,2025-10-08T05:36:32.945Z
2828,Furniture Bank,https://pathwaystohousingpa.org/node18/our-location,pathwaystohousingpa.org,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.944Z,2025-10-08T05:36:32.944Z
2829,Merna Furniture,http://mernasfurniture.com,mernasfurniture.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.944Z,2025-10-08T05:36:32.944Z
2830,BFM Seating,http://bfmseating.com,bfmseating.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.945Z,2025-10-08T05:36:32.945Z
2831,Fret Furniture,https://bolandwoodworking.com,bolandwoodworking.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.946Z,2025-10-08T05:36:32.946Z
2832,Good Beds,http://mrgoodbeds.com,mrgoodbeds.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.946Z,2025-10-08T05:36:32.971Z
2833,Home Gallery Furniture,https://www.homegalleryfurniture.com?srsltid=afmbooq-lw6divra5puqa4en6nrpxak2yufmhr12om6vwrzqfivkktly,homegalleryfurniture.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.947Z,2025-10-08T05:36:32.947Z
2834,Landmark Furniture,http://landfurn.com,landfurn.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.947Z,2025-10-08T05:36:32.947Z
2835,Ashley Outlet,https://stores.ashleyfurniture.com/store/us/pennsylvania/philadelphia/7710000365,stores.ashleyfurniture.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.947Z,2025-10-08T05:36:32.968Z
2836,AcceptanceNOW,http://acceptancenow.com,acceptancenow.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.948Z,2025-10-08T05:36:32.948Z
2837,Z Furniture,https://www.ezfurnitureofmayfair.com,ezfurnitureofmayfair.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.948Z,2025-10-08T05:36:32.948Z
2838,"Kiki Furniture & Bedding, Inc",http://www.kiki-furniture.com,kiki-furniture.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.948Z,2025-10-08T05:36:32.966Z
2839,Regency Furniture,http://myregencyfurniture.com,myregencyfurniture.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.949Z,2025-10-08T05:36:32.949Z
2840,L & A Furniture & Bedding,https://lafurniturephilly.com,lafurniturephilly.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.960Z,2025-10-08T05:36:32.960Z
2841,West Elm,https://www.westelm.com/stores/us-pa-philadelphia-chestnut-street,westelm.com,furniture,"Philadelphia, PA",,"[""yellowpages""]",,,2025-10-08T05:36:32.960Z,2025-10-08T05:36:32.960Z
