id,name,website,normalized_domain,industry,location,size_category,source_list,method,fallback_used,first_seen,last_seen
5592,Morgan Drapery & Upholstery,http://www.morganupholsterytn.com,morganupholsterytn.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.569Z,2025-10-08T05:43:41.569Z
5593,Dear Addie Fine Stationery,http://www.dearaddie.net,dearaddie.net,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.569Z,2025-10-08T05:43:41.569Z
5594,Littlebranch Farm,http://littlebranchfarm.com,littlebranchfarm.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.569Z,2025-10-08T05:43:41.569Z
5595,Sawdust & Whiskey,http://sawdustandwhiskey.com,sawdustandwhiskey.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.570Z,2025-10-08T05:43:41.570Z
5596,R J Young Company,https://www.rjyoung.com,rjyoung.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.570Z,2025-10-08T05:43:41.570Z
5597,Goodwill Outlet Store,http://www.giveit2goodwill.org,giveit2goodwill.org,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.570Z,2025-10-08T05:43:41.571Z
5598,Naturepedic Organic Mattress Store Nashville,https://stores.naturepedic.com/tn/nashville/hillsboro-pike.html,stores.naturepedic.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.570Z,2025-10-08T05:43:41.570Z
5599,Designers Gallary Inc,http://www.designersgallery.biz,designersgallery.biz,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.570Z,2025-10-08T05:43:41.570Z
5600,Manoirs Nashville,https://www.manoirsnashville.com,manoirsnashville.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.570Z,2025-10-08T05:43:41.570Z
5601,Color Inc,https://colorathome.com,colorathome.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.570Z,2025-10-08T05:43:41.570Z
5602,Thelamkin Group,https://championsalesandlease.com/store-locations,championsalesandlease.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.570Z,2025-10-08T05:43:41.570Z
5603,Cost Plus World Market,http://stores.worldmarket.com/tn/nashville/6728-charlotte-pike.html,stores.worldmarket.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.570Z,2025-10-08T05:43:41.570Z
5604,Two For Home,http://www.twoforhome.com,twoforhome.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.570Z,2025-10-08T05:43:41.570Z
5605,Annali Interiors,https://annaliinteriors.squarespace.com/contact,annaliinteriors.squarespace.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.570Z,2025-10-08T05:43:41.570Z
5606,Rgs By Shahin,http://mohseninimports.com,mohseninimports.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.570Z,2025-10-08T05:43:41.570Z
5607,Sams Furniture And Mattress Gallery,http://samsfurniture.com,samsfurniture.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.570Z,2025-10-08T05:43:41.570Z
5608,Mid South Business Furniture Inc-,http://midsouthbusinessfurniture.com,midsouthbusinessfurniture.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.571Z,2025-10-08T05:43:41.571Z
5609,Furniture Medic,http://www.furnituremedic.com,furnituremedic.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.571Z,2025-10-08T05:43:41.571Z
5610,G.L.M. Office Furniture,http://www.glmofficefurniture.com,glmofficefurniture.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.571Z,2025-10-08T05:43:41.571Z
5611,Bella Linea,http://www.bellalinea.com,bellalinea.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.571Z,2025-10-08T05:43:41.571Z
5612,OfficeMax,http://www.officemax.com,officemax.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.571Z,2025-10-08T05:43:41.571Z
5613,Xmc Inc of Middle Tennessee,http://xmcinc.com,xmcinc.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.571Z,2025-10-08T05:43:41.571Z
5614,Stevens John Upholstery,http://www.johnstevensupholstery.com,johnstevensupholstery.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.572Z,2025-10-08T05:43:41.572Z
5615,Legacy Buiding,http://www.legacybuilding.com,legacybuilding.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.572Z,2025-10-08T05:43:41.572Z
5616,smArtworks,http://www.smartworksonline.net,smartworksonline.net,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.572Z,2025-10-08T05:43:41.572Z
5617,Ai Corporate Interiors Inc,http://www.aicorporateinteriors.com,aicorporateinteriors.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.572Z,2025-10-08T05:43:41.572Z
5618,Synergy Business Environments,http://synergybe.com,synergybe.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.572Z,2025-10-08T05:43:41.572Z
5619,Office Furniture & Related,http://www.nashvilleofficefurniture.com,nashvilleofficefurniture.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.572Z,2025-10-08T05:43:41.572Z
5620,Just Plane Wood,http://www.justplanewood.com,justplanewood.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.572Z,2025-10-08T05:43:41.572Z
5621,Gaertner Cabinet Co,http://www.gaertnercc.com,gaertnercc.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.572Z,2025-10-08T05:43:41.572Z
5622,Fond Object,http://www.fondobjectrecords.com,fondobjectrecords.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.572Z,2025-10-08T05:43:41.572Z
5623,Interiors International Inc,http://www.interiorintl.com/contact.html,interiorintl.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.572Z,2025-10-08T05:43:41.572Z
5624,Systems Group,http://systemsgroupllc.com,systemsgroupllc.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.573Z,2025-10-08T05:43:41.573Z
5625,UpDesk,https://myupdesk.com,myupdesk.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.573Z,2025-10-08T05:43:41.573Z
5626,A&W Custom Millwork & Upholstery,https://awnash.com/about,awnash.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.573Z,2025-10-08T05:43:41.573Z
5627,Staples,http://www.staples.com,staples.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.573Z,2025-10-08T05:43:41.573Z
5628,Dugan & Foster,https://www.duganandfoster.com/designers,duganandfoster.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.573Z,2025-10-08T05:43:41.573Z
5629,Arlen Terminals Inc,http://www.atipos.com,atipos.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.573Z,2025-10-08T05:43:41.573Z
5630,J & D Restoration,https://www.jdsupholstery.com/about.html,jdsupholstery.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.573Z,2025-10-08T05:43:41.573Z
5631,Leather Repair Specialist,http://www.italianleatherrestoration.com,italianleatherrestoration.com,furniture,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T05:43:41.573Z,2025-10-08T05:43:41.573Z
7244,Associated Roofing,https://associatedroofing.net/,associatedroofing.net,siding,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T06:07:13.877Z,2025-10-08T06:07:13.877Z
7245,Mike Roy Roofing Company,http://www.mikeroyroofing.com/,mikeroyroofing.com,siding,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T06:07:13.878Z,2025-10-08T06:07:13.878Z
7246,Clinard Home Improvement,http://www.clinardhome.com,clinardhome.com,siding,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T06:07:13.878Z,2025-10-08T06:07:13.878Z
7247,ABCO Roofing,https://www.abcoroofingtn.com,abcoroofingtn.com,siding,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T06:07:13.878Z,2025-10-08T06:07:13.880Z
7248,Mr. Roof Nashville,https://www.mrroof.com/nashville,mrroof.com,siding,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T06:07:13.879Z,2025-10-08T06:07:13.879Z
7249,Window World of Middle Tennessee,https://www.nashvillereplacementwindows.com,nashvillereplacementwindows.com,siding,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T06:07:13.879Z,2025-10-08T06:07:13.879Z
7250,Pinnacle Home Improvements,https://pinnaclehomeimprovements.com/tennessee/nashville,pinnaclehomeimprovements.com,siding,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T06:07:13.879Z,2025-10-08T06:07:13.879Z
7251,American Home Design,http://www.americanhomedesign.com,americanhomedesign.com,siding,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T06:07:13.879Z,2025-10-08T06:07:13.879Z
7252,Dale Insulation,https://www.truteam.com/branches/tn/nashville/634/?utm_source=extnet&utm_medium=Yext,truteam.com,siding,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T06:07:13.879Z,2025-10-08T06:07:13.879Z
7253,Dream Home Restoration LLC.,http://www.dreamhomerestoration.com,dreamhomerestoration.com,siding,"Nashville, TN",,"[""yellowpages""]",,,2025-10-08T06:07:13.879Z,2025-10-08T06:07:13.879Z
