id,name,website,normalized_domain,industry,location,size_category,source_list,method,fallback_used,first_seen,last_seen
5473,Tuesday Morning,https://www.tuesdaymorning.com/stores/tx/el-paso/9521-viscount-blvd.html,tuesdaymorning.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.255Z,2025-10-08T05:43:23.255Z
5474,Mattress Firm,http://mattressfirm.com,mattressfirm.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.256Z,2025-10-08T05:43:23.256Z
5475,Oriental Imports Inc,http://local.yahoo.com/info-26071021-oriental-imports...,local.yahoo.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.256Z,2025-10-08T05:43:23.256Z
5476,El Paso Import Co,http://elpasoimportco.com,elpasoimportco.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.256Z,2025-10-08T05:43:23.256Z
5477,Piano Union Rebuilders,http://hstrial-vbarron1.homestead.com,hstrial-vbarron1.homestead.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.256Z,2025-10-08T05:43:23.256Z
5478,A & A Furniture,http://www.aafurnituremfg.com/contact.html,aafurnituremfg.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.256Z,2025-10-08T05:43:23.256Z
5479,Office Depot,https://www.officedepot.com/storelocator/tx/el-paso/office-depot-498,officedepot.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.257Z,2025-10-08T05:43:23.257Z
5480,Goodwill Stores,https://www.goodwillep.org,goodwillep.org,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.257Z,2025-10-08T05:43:23.257Z
5481,Business Interiors,http://www.businessinteriors-ep.com,businessinteriors-ep.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.257Z,2025-10-08T05:43:23.257Z
5482,Interiors & Draperies-By Adelina,https://www.adelinafrisbieinteriors.com,adelinafrisbieinteriors.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.257Z,2025-10-08T05:43:23.257Z
5483,Ecof,http://www.ecofus.com,ecofus.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.257Z,2025-10-08T05:43:23.257Z
5484,America's Furniture,http://americasfurniture.net,americasfurniture.net,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.257Z,2025-10-08T05:43:23.257Z
5485,Alumi Tec of El Paso,https://www.alumi-tec.com,alumi-tec.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.257Z,2025-10-08T05:43:23.257Z
5486,Herndon Robert F,http://robertfherndon.com,robertfherndon.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.258Z,2025-10-08T05:43:23.258Z
5487,Gallery Furniture & More,http://galleryfurnitureandmore.com,galleryfurnitureandmore.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.258Z,2025-10-08T05:43:23.258Z
5488,International Copy Machine Center,http://www.icmc-elp.com,icmc-elp.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.258Z,2025-10-08T05:43:23.258Z
5489,CORT Furniture Outlet Showroom,https://www.cortfurnitureoutlet.com,cortfurnitureoutlet.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.258Z,2025-10-08T05:43:23.258Z
5490,Goodwill Stores,http://www.goodwill.org,goodwill.org,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.259Z,2025-10-08T05:43:23.259Z
5491,PA CUSTOM FURNITURE,http://www.pacustomfurn.com,pacustomfurn.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.259Z,2025-10-08T05:43:23.259Z
5492,Leggett & Platt,http://leggett.com,leggett.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.259Z,2025-10-08T05:43:23.259Z
5493,Bpsi,http://www.riograndebpsi.com,riograndebpsi.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.260Z,2025-10-08T05:43:23.260Z
5494,Andersen Schoel Office Interiors,http://www.andersenschoel.com,andersenschoel.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.260Z,2025-10-08T05:43:23.260Z
5495,LS Office Furniture,https://www.lsofurniture.com,lsofurniture.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.260Z,2025-10-08T05:43:23.260Z
5496,Shutters by JA Paint Shop,http://www.shuttersbyjapaintshop.com,shuttersbyjapaintshop.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.273Z,2025-10-08T05:43:23.273Z
5497,El Paso Connection,https://www.elpasoconnection.com,elpasoconnection.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.273Z,2025-10-08T05:43:23.273Z
5498,Flash Assemblies,http://fb.me/flashassemblies,fb.me,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.273Z,2025-10-08T05:43:23.273Z
5499,Great Southwest Furniture Inc,http://greatswfurniture.com/Contacting_us.htm,greatswfurniture.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.273Z,2025-10-08T05:43:23.273Z
5500,Pottery Barn,http://potterybarn.com,potterybarn.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.274Z,2025-10-08T05:43:23.274Z
5501,Smart Furniture,http://smartfurniture.com,smartfurniture.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.274Z,2025-10-08T05:43:23.274Z
5502,Cast Aluminum Reproduction,http://www.castalumrep.com,castalumrep.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.274Z,2025-10-08T05:43:23.274Z
5503,Westside Cabinets,http://westsidecabinetselp.com,westsidecabinetselp.com,furniture,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T05:43:23.274Z,2025-10-08T05:43:23.274Z
7233,J & A Roofing,http://www.ayala34.wix.com/aguilas10,ayala34.wix.com,siding,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:07:02.493Z,2025-10-08T06:07:02.493Z
7234,C R Painting & Remodeling,http://crpainting.com,crpainting.com,siding,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:07:02.494Z,2025-10-08T06:07:02.494Z
7235,Northwest Insulation Co Inc,https://www.nwinsulation.com/locations,nwinsulation.com,siding,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:07:02.494Z,2025-10-08T06:07:02.494Z
7236,Hammer Head GC,http://www.citysearch.com/profile/631488295/el_paso_tx/star_mountain_general_contr.html,citysearch.com,siding,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:07:02.494Z,2025-10-08T06:07:02.494Z
7237,Gale Insulation,https://www.truteam.com/branches/tx/el-paso/31,truteam.com,siding,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:07:02.494Z,2025-10-08T06:07:02.494Z
7238,American Roofing & Exteriors,http://www.americanroofingandexteriors.com,americanroofingandexteriors.com,siding,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:07:02.495Z,2025-10-08T06:07:02.495Z
7239,PAINTING AMARAL,http://paintingamaral.wixsite.com/homepage/gallery,paintingamaral.wixsite.com,siding,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:07:02.512Z,2025-10-08T06:07:02.512Z
7240,Campos Construction VC,https://www.contractorep.com,contractorep.com,siding,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:07:02.512Z,2025-10-08T06:07:02.512Z
7241,Texas State Insulation,https://www.texasstateinsulation.com/contactus,texasstateinsulation.com,siding,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:07:02.513Z,2025-10-08T06:07:02.513Z
7242,JJ Landscape and Remodeling,https://jjlandscapeandremodeling.com,jjlandscapeandremodeling.com,siding,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:07:02.513Z,2025-10-08T06:07:02.513Z
7243,Frontier Scholten,http://www.frontier-roofing.com,frontier-roofing.com,siding,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:07:02.513Z,2025-10-08T06:07:02.513Z
9510,All American Glass & Mirror,https://allamericanglassnmirror.com,allamericanglassnmirror.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.797Z,2025-10-08T06:22:00.797Z
9511,Trim Team,https://www.trimteamep.com,trimteamep.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.798Z,2025-10-08T06:22:00.798Z
9512,Pella Windows,https://www.pellabranch.com/albuquerque/showrooms/el-paso,pellabranch.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.798Z,2025-10-08T06:22:00.798Z
9513,Window World of Southwest Texas,https://www.windowworldelpaso.com,windowworldelpaso.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.798Z,2025-10-08T06:22:00.798Z
9514,Window Logic,https://www.windowlogicep.com,windowlogicep.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.798Z,2025-10-08T06:22:00.798Z
9515,Waldo's Glass,http://waldosglasselpaso.com,waldosglasselpaso.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.798Z,2025-10-08T06:22:00.798Z
9516,Window Team USA,https://www.windowteamelpaso.com,windowteamelpaso.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.799Z,2025-10-08T06:22:00.799Z
9517,Window Depot Inc,http://thewindowdepot.com,thewindowdepot.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.799Z,2025-10-08T06:22:00.799Z
9518,Window Co El Paso,http://elpasowindowco.com,elpasowindowco.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.799Z,2025-10-08T06:22:00.799Z
9519,A R Windows,https://a-r-windows-1.ueniweb.com,a-r-windows-1.ueniweb.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.800Z,2025-10-08T06:22:00.800Z
9520,Southwestern Home Products Co,http://www.southwesternhomeproducts.com,southwesternhomeproducts.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.800Z,2025-10-08T06:22:00.800Z
9521,BMC (Building Materials and Construction Services),http://www.buildwithbmc.com,buildwithbmc.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.800Z,2025-10-08T06:22:00.800Z
9522,Elpasoblind,http://elpasoblindco.com,elpasoblindco.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.800Z,2025-10-08T06:22:00.800Z
9523,Tint Pros Julio,http://www.tintprosjulio.com,tintprosjulio.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.800Z,2025-10-08T06:22:00.800Z
9524,Gotcha Covered of El Paso,https://www.gotchacovered.com/el-paso,gotchacovered.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.800Z,2025-10-08T06:22:00.800Z
9525,Bumble Bee Blinds of El Paso,https://www.bumblebeeblinds.com/el-paso-tx,bumblebeeblinds.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.800Z,2025-10-08T06:22:00.800Z
9526,Homemakeovers Specialists,http://www.homemakeovers.tv,homemakeovers.tv,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.800Z,2025-10-08T06:22:00.800Z
9527,El Paso Wood Products Inc,http://epwoodproducts.com,epwoodproducts.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.800Z,2025-10-08T06:22:00.800Z
9528,Hensal Glass,https://hensalglass.com/our-projects,hensalglass.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.801Z,2025-10-08T06:22:00.801Z
9529,Marcos Glass Co,http://www.marcosglass.com,marcosglass.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.801Z,2025-10-08T06:22:00.801Z
9530,Borderland Windows & Doors,http://borderlandwindows.com,borderlandwindows.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.801Z,2025-10-08T06:22:00.801Z
9531,Taylor Cox Doors,http://geniecompany.com,geniecompany.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.801Z,2025-10-08T06:22:00.801Z
9532,Windsor Door,http://windsordoor.com,windsordoor.com,windows,"El Paso, TX",,"[""yellowpages""]",,,2025-10-08T06:22:00.801Z,2025-10-08T06:22:00.801Z
